time,open,high,low,close,Volume,Volume MA
2021-01-04T10:00:00-03:00,21.530136,21.530136,20.669869,20.693331,17942771,12873104.8
2021-01-04T13:00:00-03:00,20.693331,20.787178,20.536919,20.68551,17657615,13118884.85
2021-01-04T16:00:00-03:00,20.693331,20.740254,20.536919,20.662048,11867810,12281804.95
2021-01-05T10:00:00-03:00,20.502501,20.510327,20.095582,20.259915,24072858,12052147.8
2021-01-05T13:00:00-03:00,20.26774,20.604231,20.189486,20.525978,14522908,12063576.75
2021-01-05T16:00:00-03:00,20.525978,20.659009,20.494676,20.557279,7110778,11420878.35
2021-01-06T10:00:00-03:00,20.57293,21.38677,20.557279,21.245913,38970906,12819704.95
2021-01-06T13:00:00-03:00,21.253738,21.50415,21.214611,21.472849,15632126,13213194.55
2021-01-06T16:00:00-03:00,21.472849,21.496325,21.19896,21.222437,19785050,13961629.45
2021-01-07T10:00:00-03:00,21.261563,21.746737,21.09723,21.613706,19088310,14353544.25
2021-01-07T13:00:00-03:00,21.613706,21.676309,21.519801,21.668483,16246147,14759106.1
2021-01-07T16:00:00-03:00,21.668483,21.895419,21.645007,21.879769,18597377,15025528.45
2021-01-08T10:00:00-03:00,21.958023,22.231911,21.441547,21.652833,28284414,16061378.45
2021-01-08T13:00:00-03:00,21.652833,21.793689,21.308516,21.394595,19115914,15732169.3
2021-01-08T16:00:00-03:00,21.38677,21.582404,21.339817,21.535452,11076202,15799365.45
2021-01-11T10:00:00-03:00,21.222437,21.433722,21.011151,21.159834,15926418,16171779.05
2021-01-11T13:00:00-03:00,21.159834,21.324167,21.050278,21.245913,10856374,16412418.25
2021-01-11T16:00:00-03:00,21.245913,21.277214,20.932897,21.238087,14818262,16760514.45
2021-01-12T10:00:00-03:00,21.331992,21.418071,21.011151,21.324167,19415192,17441013.65
2021-01-12T13:00:00-03:00,21.316341,21.441547,21.152008,21.277214,15833129,17841028.05
2021-01-12T16:00:00-03:00,21.269389,21.331992,21.206786,21.253738,9706046,17429191.8
2021-01-13T10:00:00-03:00,21.253738,21.355468,20.768564,20.799866,14398440,17266233.05
2021-01-13T13:00:00-03:00,20.799866,21.065929,20.549454,20.917247,25875061,17966595.6
2021-01-13T16:00:00-03:00,20.909421,21.018977,20.799866,20.909421,11335869,17329746.15
2021-01-14T10:00:00-03:00,20.995501,21.480674,20.862469,21.371119,25226416,17864921.55
2021-01-14T13:00:00-03:00,21.355468,21.621531,21.331992,21.566753,29455208,18982143.05
2021-01-14T16:00:00-03:00,21.574579,21.723261,21.441547,21.50415,17760996,17921647.55
2021-01-15T10:00:00-03:00,21.206786,21.347643,20.870294,20.972024,24437574,18361919.95
2021-01-15T13:00:00-03:00,20.972024,21.261563,20.917247,21.026802,13824927,18063913.8
2021-01-15T16:00:00-03:00,21.026802,21.120707,20.893771,20.909421,12141206,17716558.6
2021-01-18T10:00:00-03:00,21.026802,21.410246,20.97985,21.28504,17262326,17767367.55
2021-01-18T13:00:00-03:00,21.28504,21.371119,20.823342,20.862469,14920077,17583502.55
2021-01-18T16:00:00-03:00,20.870294,21.128532,20.838993,21.050278,8061273,16572345.5
2021-01-19T10:00:00-03:00,21.191135,21.222437,20.549454,20.57293,17641488,16498624.2
2021-01-19T13:00:00-03:00,20.57293,20.760739,20.463375,20.565104,12163023,16552965.25
2021-01-19T16:00:00-03:00,20.549454,20.713787,20.502501,20.698136,8290525,16171170.6
2021-01-20T10:00:00-03:00,20.815517,20.831167,20.189486,20.26774,14025942,16329649
2021-01-20T13:00:00-03:00,20.275565,20.353819,20.197312,20.228613,13981715,16287821.65
2021-01-20T16:00:00-03:00,20.228613,20.338168,20.173835,20.306867,10125450,15823334.55
2021-01-21T10:00:00-03:00,20.275565,20.353819,19.798217,19.829519,17894757,15926415.95
2021-01-21T13:00:00-03:00,19.837344,20.158185,19.751265,20.025153,15289771,16205602.2
2021-01-21T16:00:00-03:00,20.025153,20.040804,19.852995,19.970375,9481913,15959775.85
2021-01-22T10:00:00-03:00,19.524329,19.75909,19.461726,19.649535,19542346,15643140.1
2021-01-22T13:00:00-03:00,19.641709,19.86082,19.508678,19.563456,18217166,15987204.95
2021-01-22T16:00:00-03:00,19.571281,19.704312,19.422599,19.641709,10155358,15233652.05
2021-01-26T10:00:00-03:00,19.539979,20.056455,19.383472,19.508678,33196248,15420704.05
2021-01-26T13:00:00-03:00,19.508678,19.539979,19.203488,19.219139,14967357,15281022.1
2021-01-26T16:00:00-03:00,19.219139,19.305218,19.007853,19.070456,21441453,15131216.05
2021-01-27T10:00:00-03:00,19.015679,19.367821,18.859171,19.109583,25380781,15709008.75
